MSE,eps1,eps2,eps3,eps4,eps5,eps6,eps7,eps8,eps9,eps10
0.08149682559779067,634,498,320,207,143,91,60,31,13,3
0.08120183639919061,658,472,318,196,124,83,56,28,15,7
0.0829519451465717,626,481,318,205,125,80,49,34,23,11
0.08405419357186417,632,462,297,187,125,85,44,28,18,11
0.07825333566053175,625,469,303,189,120,79,44,25,13,4
0.08054003229481395,633,489,326,201,134,90,58,35,14,5
0.08639938348864622,634,479,309,185,121,68,48,31,20,12
0.07807945804447546,652,495,332,189,123,79,51,33,18,7
0.07386669449261521,624,453,313,175,119,72,39,21,13,8
0.08892463287112479,665,501,337,208,132,92,59,37,20,12
0.08186013876627228,618,458,321,193,128,79,51,34,23,11
0.07786672008179803,634,476,317,201,130,86,58,29,17,8
0.074605830820542,623,449,299,170,120,81,49,25,16,11
0.08367866105128932,629,475,316,181,110,69,40,24,15,9
0.07570744820793236,625,476,314,184,125,88,51,24,14,4
0.08112814706270265,620,467,314,182,118,71,45,28,12,6
0.08477672782765877,626,477,337,222,137,95,59,32,13,6
0.08383937589936019,630,473,321,201,133,85,57,35,20,8
0.08336775768058624,632,488,326,195,125,80,38,25,16,5
0.08268280432882263,641,488,344,211,150,100,60,39,19,10
0.07308928204877282,615,474,315,188,125,84,42,27,15,10
0.08031837210862283,627,458,314,196,125,85,50,28,18,5
0.08580906528074109,610,457,320,197,120,78,45,31,20,13
0.08689960565892271,627,470,314,202,121,79,58,34,19,8
0.0870255153574947,643,493,352,210,127,79,53,34,20,12
0.082496801964813,620,477,326,190,108,76,47,23,16,10
0.08347946038447165,633,482,341,208,138,81,57,38,23,11
0.08387939097620162,622,460,319,175,116,76,46,26,20,13
0.07726494694924266,624,486,307,180,102,57,31,17,11,4
0.0732680766597118,618,454,305,191,117,73,43,27,12,5
