MSE,eps1,eps2,eps3,eps4,eps5,eps6,eps7,eps8,eps9,eps10
0.08920437604365665,153,106,62,27,16,7,3,2,2,2
0.09165391423492826,145,111,73,30,17,7,4,3,0,0
0.09059885485447462,148,106,77,35,17,6,4,2,0,0
0.10963716171385048,161,110,77,35,20,9,5,4,3,3
0.12094666476288554,154,114,87,51,29,15,9,2,2,1
0.10606286585985852,155,116,75,35,19,11,8,5,2,1
0.08166150830759726,147,105,55,28,17,9,3,2,0,0
0.07812134296427589,143,96,53,29,13,7,4,1,1,1
0.09090765180879297,151,104,71,36,16,10,4,1,1,1
0.09082055529909822,150,101,67,33,20,7,4,1,0,0
0.09749562043238032,148,100,59,34,25,11,3,1,1,1
0.10831691015749448,149,107,64,29,20,7,7,5,2,2
0.08968901601883425,150,100,63,31,18,6,5,4,2,1
0.09219191419363633,148,108,70,33,15,10,5,4,2,1
0.103975818067352,141,101,61,33,20,11,5,4,3,2
0.1022639057783495,154,110,74,35,21,9,5,3,2,2
0.08287032851806027,153,100,58,33,17,10,3,0,0,0
0.10722661487681227,153,119,75,42,19,15,7,4,1,0
0.11900726957262489,157,110,75,48,27,13,7,4,2,1
0.08260764839609656,152,105,65,30,10,5,4,0,0,0
0.10172878293880173,165,119,74,37,19,8,3,2,1,1
0.10083577851198848,152,105,74,38,19,11,7,3,2,1
0.09348117469678814,151,108,66,40,22,6,4,1,0,0
0.09726416885282416,149,99,72,37,16,7,3,2,1,1
0.0990687300508701,152,107,75,39,19,12,5,3,0,0
0.09414717984466112,143,106,72,41,19,6,3,3,3,1
0.08784917171886751,149,104,63,34,17,8,4,2,0,0
0.08897968140314771,152,109,67,35,15,8,5,2,0,0
0.09501016528588778,153,115,74,39,19,9,3,2,0,0
0.11533360998804547,160,124,79,47,24,8,5,2,2,1
