MSE,eps1,eps2,eps3,eps4,eps5,eps6,eps7,eps8,eps9,eps10
0.08576004232318943,601,430,237,111,53,31,19,10,6,6
0.08734770266124509,631,447,247,115,59,34,18,13,5,3
0.08701119153080529,649,454,264,103,50,28,16,10,8,4
0.07712326313521316,602,413,215,93,38,18,11,7,7,4
0.0849100920307272,612,420,246,104,52,32,21,14,8,3
0.08394331327365158,622,443,238,100,54,30,18,9,5,3
0.07881760833243988,618,428,256,101,37,23,14,5,3,1
0.08722340359055636,603,425,239,109,52,33,15,9,9,7
0.083364037202238,607,439,248,106,54,31,20,11,3,2
0.0846261104637141,621,427,238,112,50,31,15,8,6,3
0.07985009631226468,614,428,226,100,45,28,21,8,6,2
0.07963373933443607,602,416,242,98,38,28,16,11,8,0
0.08059755146613619,606,443,236,94,42,25,16,11,6,4
0.08677790283912491,616,421,254,123,55,37,18,9,5,2
0.07893968792513459,593,376,232,108,49,24,17,12,10,5
0.07534788296036095,601,403,245,103,39,17,7,7,2,1
0.07602821816367483,602,409,237,95,39,19,12,6,6,3
0.09395134886161022,619,456,272,125,61,34,28,15,7,5
0.07654430976395858,588,398,231,88,40,25,14,7,5,1
0.07742663308598076,608,412,226,98,36,23,16,10,3,2
0.08094772030978228,598,416,239,109,44,31,15,10,5,2
0.07843902736268368,602,421,214,90,42,27,18,8,4,2
0.08729567386928902,619,427,253,114,50,31,20,12,11,4
0.09001665344495026,618,440,250,105,62,42,28,16,5,3
0.08070349056730049,603,420,242,98,43,25,15,8,5,3
0.0833451178171284,615,440,259,109,51,21,12,10,2,1
0.08147972046877698,600,441,236,102,37,21,16,10,5,3
0.08457186793337314,615,424,239,111,48,34,19,11,5,4
0.0867893348055271,620,445,255,113,56,31,18,12,6,2
0.08941941152770971,619,432,261,127,58,36,19,11,7,2
