MSE,eps1,eps2,eps3,eps4,eps5,eps6,eps7,eps8,eps9,eps10
0.07997958174063294,37,25,15,8,4,2,0,0,0,0
0.10965543173102797,27,22,14,9,7,5,4,2,1,0
0.12255865956187961,38,31,22,10,7,5,1,0,0,0
0.07674355211847708,42,28,17,6,3,0,0,0,0,0
0.04489718692011678,36,22,10,1,0,0,0,0,0,0
0.06659096351404614,40,30,15,4,0,0,0,0,0,0
0.11337897809541925,39,28,14,10,9,5,2,1,0,0
0.10807150071839174,39,28,19,11,4,3,2,1,1,0
0.10125991639016399,38,28,23,8,4,2,1,0,0,0
0.07753312326664275,37,28,13,7,3,2,1,1,0,0
0.08847479568185058,38,22,15,6,3,2,2,1,1,1
0.09338309012367063,39,27,18,7,3,2,2,1,0,0
0.07912813691491093,37,24,11,5,3,3,2,1,1,0
0.06408221074551904,39,28,11,5,1,1,0,0,0,0
0.09957470868895248,38,25,15,9,4,4,4,3,1,1
0.05346002212455877,35,22,10,3,1,1,0,0,0,0
0.0758532346940018,37,27,15,6,3,2,1,0,0,0
0.1041403035366325,40,31,20,13,5,2,1,0,0,0
0.09680036678446452,36,23,17,7,4,4,2,1,1,1
0.04844827721488891,33,21,9,2,1,0,0,0,0,0
0.11238852344684573,40,31,18,10,5,2,2,1,1,0
0.06156952585852689,33,25,16,2,2,0,0,0,0,0
0.07392799593160185,41,27,14,6,2,2,0,0,0,0
0.07720069158878644,38,27,14,6,3,1,1,0,0,0
0.06432512534865549,44,25,10,6,1,0,0,0,0,0
0.07799565256124034,39,28,16,4,2,1,1,1,1,0
0.10901269653527638,40,30,20,9,4,4,1,1,1,1
0.07693523250581283,44,28,14,6,1,1,1,0,0,0
0.06389481813471712,35,23,14,5,4,1,0,0,0,0
0.09576358598220329,42,29,20,6,2,2,2,2,0,0
