MSE,eps1,eps2,eps3,eps4,eps5,eps6,eps7,eps8,eps9,eps10
0.09342410605097201,599,421,264,132,77,38,15,7,5,3
0.09720122418535398,587,423,272,140,75,38,16,6,3,2
0.09786962708497138,601,418,268,138,79,41,22,9,5,2
0.09406058352020429,600,424,263,141,72,33,16,10,8,7
0.09395246533460479,589,409,262,131,74,36,17,8,4,3
0.1060908624560608,625,450,302,149,86,46,27,14,7,3
0.0986417132493923,606,442,287,165,87,37,15,6,4,2
0.10062871794069783,626,443,292,151,88,35,12,6,4,2
0.1017443807966055,627,471,288,142,80,46,23,8,4,4
0.09506343420803111,598,410,266,131,81,41,18,11,6,2
0.1039821027091101,618,443,282,146,80,41,20,14,8,7
0.09421460261746115,600,406,252,140,74,37,18,8,3,3
0.09563708219477568,603,431,282,151,71,33,19,7,2,1
0.093289504945227,623,433,281,133,62,30,17,7,4,4
0.10030550184219494,612,436,293,157,78,38,16,9,5,2
0.09335483687951582,615,428,276,149,75,31,13,7,5,4
0.09811573933054087,605,446,291,147,69,31,17,9,5,5
0.10154260141194786,613,438,281,143,74,44,25,12,5,4
0.09233969145797123,609,429,276,135,64,29,13,9,7,4
0.10097970445069714,629,457,296,137,75,41,17,6,6,1
0.09477782135307875,608,439,277,136,60,29,15,10,6,4
0.0930547077751888,594,414,280,145,70,30,18,9,4,4
0.097578808257252,628,444,285,155,81,30,14,7,3,2
0.09232837508743857,603,411,257,148,75,36,14,6,4,2
0.09317978205417518,605,432,298,140,71,27,14,7,3,1
0.09476394417720459,600,418,285,136,68,36,15,8,6,4
0.098280336697492,602,436,286,155,93,40,17,6,3,2
0.09253889231379675,611,422,267,129,61,31,17,7,5,3
0.09322591648286947,598,417,268,132,78,34,16,3,3,2
0.09413825477794235,613,433,294,142,78,29,11,6,2,1
