MSE,eps1,eps2,eps3,eps4,eps5,eps6,eps7,eps8,eps9,eps10
0.0852030557358845,321,227,125,57,25,14,9,4,2,0
0.08234026524954442,315,230,129,43,21,14,9,4,4,3
0.08162304975740098,291,201,121,51,22,14,10,6,3,2
0.07691340339966486,300,206,119,58,21,12,6,4,2,0
0.08332448014531812,322,229,132,54,22,12,7,5,4,2
0.08172203988861977,298,209,116,53,22,12,9,5,4,2
0.07622467669282278,304,201,110,53,23,8,6,3,3,1
0.0805785218704487,301,208,124,55,22,12,5,3,3,3
0.07983106330590474,298,213,119,50,20,13,10,6,1,0
0.07519009127497336,312,216,130,47,18,8,4,0,0,0
0.08037160230224596,303,211,129,47,23,13,8,4,4,3
0.07608785178211348,303,209,113,44,21,13,8,4,1,1
0.0879285744786499,310,224,122,47,26,20,14,11,7,2
0.07768713665062661,311,213,118,47,19,14,7,4,1,0
0.08020142529898515,293,202,119,47,27,18,10,5,4,1
0.07896276113697549,313,208,130,46,18,12,7,5,1,0
0.08396779575120572,320,226,122,56,23,8,5,3,3,2
0.08306622124645932,310,211,114,50,21,16,11,8,8,2
0.07829787903215278,305,221,115,46,21,12,8,5,3,1
0.09077611418815225,312,221,124,61,26,11,10,7,6,2
0.08400181832814439,301,213,117,50,23,17,11,8,4,2
0.08566269787168844,312,216,123,55,23,16,8,7,3,2
0.07163170126577575,296,204,105,40,11,9,5,3,2,1
0.07348871791882532,291,193,106,40,21,13,10,6,4,2
0.08388063192710549,306,210,124,59,23,16,11,2,1,1
0.09220308142089334,307,209,125,55,29,19,15,7,4,3
0.06928212029704903,306,204,110,46,15,6,2,0,0,0
0.09095952442465358,303,222,135,60,28,17,10,6,5,3
0.0724015344410693,309,220,114,47,15,8,3,1,0,0
0.08362136722673723,310,214,120,54,22,14,10,5,1,1
