MSE,eps1,eps2,eps3,eps4,eps5,eps6,eps7,eps8,eps9,eps10
0.08180146301750865,34,28,16,8,3,2,2,1,0,0
0.09805528593718285,38,28,17,9,5,1,1,0,0,0
0.08359983322489119,43,30,18,6,3,3,0,0,0,0
0.056077044551972606,38,22,15,4,1,0,0,0,0,0
0.08711051745844686,37,27,20,8,3,2,1,0,0,0
0.10444395690322501,36,32,18,9,4,3,2,0,0,0
0.05794207428186378,37,20,14,5,1,0,0,0,0,0
0.07543051319507553,41,29,16,5,4,1,1,1,0,0
0.10382880241625886,40,26,15,11,6,4,1,1,1,1
0.07499268610970218,39,27,17,7,4,1,0,0,0,0
0.08884260751556866,38,28,15,8,4,2,1,1,1,0
0.06493594705341824,38,20,13,9,2,1,0,0,0,0
0.061226598271393894,34,21,10,7,1,1,1,1,1,0
0.0605609518099219,36,26,12,3,1,0,0,0,0,0
0.09171681164571133,43,32,20,9,4,3,0,0,0,0
0.07959532477645026,36,26,13,5,3,2,2,1,1,0
0.10787806796647717,38,31,19,11,4,2,2,2,1,0
0.0624827942660417,39,24,11,6,2,1,0,0,0,0
0.07015363973223741,38,30,15,5,1,0,0,0,0,0
0.07181878272376178,37,23,17,7,2,0,0,0,0,0
0.08725806556138617,41,29,17,5,2,2,2,2,1,0
0.058196960249283405,39,24,13,2,0,0,0,0,0,0
0.09774453290965059,36,24,16,10,3,3,3,2,0,0
0.0699001640972274,40,24,13,7,1,1,0,0,0,0
0.1088094228452626,43,34,18,7,4,3,2,1,1,0
0.06478215671217438,35,21,14,7,1,1,1,1,1,0
0.1235939002902366,37,30,18,8,6,6,3,2,2,1
0.10579018957676727,41,30,17,9,6,3,3,1,1,0
0.0773463066264669,36,26,15,7,4,2,1,0,0,0
0.06632942153860985,41,33,16,3,1,0,0,0,0,0
