MSE,eps1,eps2,eps3,eps4,eps5,eps6,eps7,eps8,eps9,eps10
0.1159948128420561,39,31,26,14,10,5,3,2,2,2
0.09133951961027738,42,28,19,13,8,4,3,1,1,0
0.12107406003758851,37,31,25,20,15,10,4,4,2,0
0.0853580926211987,36,27,18,14,7,6,2,1,1,0
0.08158755553424013,38,26,18,11,6,4,2,2,2,1
0.10406257156651424,38,30,21,17,9,6,4,2,1,1
0.08267444555236185,40,23,17,10,6,2,0,0,0,0
0.09293827238976694,37,28,16,10,9,6,4,2,2,1
0.06980911494069751,39,23,17,8,5,3,1,0,0,0
0.09887141715298799,44,35,22,13,4,2,0,0,0,0
0.1157946374030024,36,27,21,17,12,4,3,2,2,0
0.11146829668596032,41,37,24,18,11,5,3,1,0,0
0.09200621044454449,33,25,22,14,9,2,0,0,0,0
0.07545015434277189,35,23,16,9,5,1,0,0,0,0
0.10017212387354427,39,30,19,7,5,2,2,2,2,0
0.09747625890951218,38,28,21,12,12,8,7,3,1,1
0.08311644993452845,39,31,21,12,5,3,2,2,2,2
0.13474359997786714,45,33,23,16,7,5,4,2,2,1
0.06967451653979816,36,23,17,10,6,4,0,0,0,0
0.10101139579838761,36,24,18,13,13,9,8,6,3,3
0.08444592571200803,36,25,16,12,6,2,2,1,1,0
0.0967752392000394,44,34,23,11,9,6,2,1,1,1
0.08919350742747219,38,30,20,11,5,4,3,2,2,2
0.108180491921947,37,31,25,17,9,8,5,3,1,1
0.08465836220296591,32,23,18,9,6,3,3,1,1,1
0.11854062295343412,41,33,28,19,10,7,6,2,2,1
0.0886487399257198,40,28,17,11,8,7,3,2,1,0
0.10804725375154468,43,31,22,14,7,4,3,3,1,1
0.09621875025209793,41,28,19,15,11,8,4,3,2,1
0.08716223900522432,36,29,19,12,6,4,2,0,0,0
