accuracy,failures
0.9298766255418472,7
0.8900100033344449,11
0.9502967655885296,5
0.9398332777592531,6
0.9201933977992662,8
0.9094298099366454,9
0.8801333777925975,12
0.9199133044348116,8
0.8992864288096033,10
0.9089429809936647,9
0.9104034678226075,9
0.8486162054018004,15
0.9805068356118706,2
0.8310370123374459,17
0.8803534511503837,12
0.9294231410470156,7
0.8810936978992997,12
0.910156718906302,9
0.8695565188396132,13
0.9305835278426142,7
0.8398866288762921,16
0.909456485495165,9
0.9602200733577858,4
0.8699299766588863,13
0.9299166388796267,7
0.8900966988996333,11
0.9303101033677892,7
0.9096898966322108,9
0.8496365455151716,15
0.9101433811270423,9
