accuracy,failures
0.9023532787916484,290
0.9019856645390979,285
0.8757328127817937,315
0.9089972543523701,289
0.9089596248206645,282
0.8677096246429605,328
0.8782099397733533,288
0.8861149964665107,275
0.8818866993509038,306
0.8967258959156057,287
0.902791150477942,284
0.9067855281879497,301
0.8888204291304065,301
0.8845065732971568,283
0.8946489075028888,305
0.9203927304638531,284
0.9268959761495451,295
0.8910581148516087,280
0.8664287335871683,289
0.8896745574810283,296
0.8776017296640215,301
0.8535195651642697,287
0.9005230715334976,302
0.8559983823592511,327
0.927059483100599,286
0.8713653060282888,301
0.8462240643892225,305
0.8663275984846805,285
0.8883470918029639,311
0.9110597184636575,320
