accuracy,failures
0.9143326276143602,105
0.8908853531192945,104
0.8436933788556402,106
0.8838288640057361,111
0.909025855754045,104
0.9117965393880915,108
0.8435783594427106,116
0.8649704850554237,110
0.9249889390399113,102
0.9232069660528103,103
0.9270542453763849,104
0.8821109564996635,111
0.8455229977584116,111
0.9068280623042893,108
0.8960994704468472,105
0.8897389618881731,113
0.8679044453911978,110
0.8974628625936879,109
0.8886859246859342,105
0.8479351971487115,113
0.8916540440582503,108
0.9103969214382549,104
0.939298494413412,100
0.9089556076446306,105
0.8774499267627505,105
0.8732745232289744,111
0.9307961516330769,104
0.8848725124192764,107
0.9127159084580742,102
0.9050275547874144,106
