accuracy,failures
0.7451217072357451,6
0.8424408136045349,4
0.8039813271090364,4
0.9501700566855619,1
0.950490163387796,1
0.9896698899633212,1
0.9499899966655553,1
0.9020206735578526,2
0.9004201400466824,2
0.8439213071023675,4
0.9015605201733912,2
0.9010603534511504,2
0.8529109703234411,3
0.7526708902967656,5
0.9020606868956319,2
1.0,0
0.8513704568189393,3
0.9015405135045016,2
0.9026408802934311,2
0.9004801600533512,2
0.9025408469489831,2
0.9031610536845616,2
0.9024008002667556,2
0.9015405135045016,2
0.9505701900633545,1
0.9401600533511172,2
0.754251417139046,5
0.8421207069023008,4
1.0,0
0.8519306435478491,3
