accuracy,failures
0.8303801267089024,7
0.9512770923641214,2
0.9018439479826608,4
0.8793631210403465,5
0.9262754251417137,3
0.9520673557852618,2
0.8551117039013002,6
0.9290063354451483,3
0.9269856618872957,3
0.9278859619873291,3
0.8797732577525841,5
0.9031143714571525,4
0.9047949316438813,4
0.8044981660553511,8
0.8308802934311433,7
0.8079793264421471,8
0.9516372124041348,2
0.8966222074024672,5
0.8799233077692562,5
0.9286062020673558,3
0.9036045348449484,4
0.9269656552184058,3
0.9267455818606198,3
0.9267355785261753,3
0.9271057019006335,3
0.8757819273091026,5
0.9464754918306102,3
0.8568522840946982,6
0.9267155718572858,3
0.9263854618206068,3
