accuracy,failures
0.8881088363256101,24
0.9868671216663558,20
0.8874143081138699,21
0.8888857089635305,23
0.9856225257555392,24
0.8874905893960432,24
0.8860217805472436,24
0.9836223873520243,24
0.6903323853117942,21
0.9854069451957567,22
0.9840516308533637,23
0.9853132031216799,22
0.9852237516018444,23
0.9876686809612909,25
0.8876285419451404,22
0.9842262294659543,25
0.9857479652073328,25
0.9837432434434709,24
0.8894179395269453,26
0.9854808402136654,22
0.8890262127968888,22
0.8850643414761048,26
0.8873021615214315,24
0.8889725600241253,19
0.9857618332810159,22
0.8870384482320864,23
0.9868812907153365,24
0.9846727296978982,24
0.7873770162925736,24
0.8884774538184438,18
