accuracy,failures
0.5005863881072753,422
0.4640176541354133,428
0.520515140837954,410
0.5274813925850326,423
0.5103978694772895,425
0.4779162264157507,417
0.439571726521675,430
0.5337747910924755,419
0.5380985809375893,402
0.4822022736008591,425
0.5076912226677677,421
0.4949916338231133,420
0.4842920669333822,432
0.5396661330487447,414
0.4631230352969231,427
0.47952990423769914,418
0.49870319434901367,413
0.4797984755648169,412
0.49506945343509134,421
0.4876205041893018,416
0.5326737194647999,418
0.4792619033010945,407
0.4900211566009809,419
0.5061172330496585,410
0.49770399928486897,410
0.4975014336256405,435
0.5158284118113698,412
0.485397586974338,416
0.48129822180956605,430
0.473868878917435,424
