accuracy,failures
0.7937477725020181,84
0.9458878837454308,67
0.9629411091288312,79
0.9203445107597272,74
0.8407431309877059,85
0.8974592101367673,70
0.8970174024698394,72
0.8474637448065288,72
0.8716007022701633,73
0.8670104497193031,80
0.8916643436680607,83
0.896887007206328,73
0.8701999035494843,74
0.8466794324387696,73
0.8218484070949581,74
0.7966785408192606,74
0.8733912921028816,68
0.8973523862737572,70
0.9178369663324761,79
0.9160543865021548,82
0.9190049167831605,74
0.7692203300857507,81
0.8673960137092911,81
0.8474843805015202,71
0.8172243906499239,87
0.8719848015747005,71
0.839208853103029,92
0.8660567388585936,86
0.8419805872456412,75
0.8917584826564198,85
