accuracy,failures
0.8502238,3
0.8500738000000001,3
0.9500233999999999,1
0.7900906000000001,5
0.9001367999999998,2
0.9000215999999998,2
0.9001511999999999,2
1.0,0
0.8501325999999998,3
0.8500942000000001,3
0.8900990000000002,3
0.9500041999999999,1
0.9500582,1
0.8000539999999997,4
0.9500666,1
0.9000071999999998,2
0.8500618000000002,3
0.9500029999999999,1
0.8501661999999999,3
0.950039,1
0.9000419999999998,2
0.8501997999999998,3
0.9500017999999999,1
1.0,0
0.950087,1
0.9001151999999999,2
0.9500317999999999,1
0.8500042000000003,3
0.9000359999999998,2
0.7002868,6
