accuracy,failures
0.5945323275862037,39
0.44287068965516785,52
0.5949676724137901,39
0.3674030172413745,59
0.448612068965513,52
0.5047844827586165,46
0.43309267241378857,53
0.5190603448275826,46
0.4646767241379267,50
0.4661142241379267,51
0.5061249999999966,48
0.5709159482758586,41
0.6012952586206863,37
0.5401551724137899,44
0.46904956896551286,49
0.34806465517240937,62
0.49374999999999614,48
0.44141163793103,53
0.4346961206896508,53
0.4815668103448236,49
0.4912543103448238,48
0.4865107758620648,49
0.4996508620689615,48
0.48496551724137593,50
0.5566249999999959,40
0.4523556034482711,51
0.5279461206896516,45
0.5826551724137901,40
0.43883620689654734,52
0.5408706896551688,44
