accuracy,failures
0.9516428571428571,2
0.9539010989010989,2
0.9238461538461534,4
0.904208791208791,4
0.9750302197802198,1
0.901505494505494,4
0.9280412087912084,3
0.9531593406593406,2
1.0,0
0.951543956043956,2
0.903565934065934,4
0.8567912087912086,6
0.902708791208791,4
0.8550274725274727,6
0.9508186813186813,2
0.9527472527472527,2
0.9019423076923075,5
0.9282884615384611,3
0.9524340659340659,2
0.9296895604395604,3
0.8815961538461539,5
0.9020659340659338,4
0.9776675824175824,1
0.8816620879120877,5
0.854912087912088,6
0.9497307692307693,2
0.9755576923076923,1
0.9531428571428572,2
0.9755247252747252,1
0.9088076923076922,4
