accuracy,failures
0.45259566324402833,45
0.7686982712558698,39
0.6761465152979501,39
0.4882472903739895,40
0.46338367647991274,43
0.6645258862120687,41
0.3690965081916485,43
0.6759253440011009,40
0.4714097469826052,42
0.8435448055036441,41
0.7373680695462999,44
0.6517825338166828,41
0.16587495984800138,45
0.4571806582119794,41
0.5781239637874056,41
0.4650104083521339,45
0.455992569785465,44
0.6447677257108881,43
0.3874271563947106,41
0.5635346111856856,43
0.7483872490290577,40
0.4770902727570998,40
0.6534557276089773,42
0.3662238919891192,46
0.740224221061702,42
0.47409493588196994,37
0.5522881451161239,42
0.5546330012719619,42
-0.09967543537458412,44
0.6607897128180653,40
