accuracy,failures
0.49634267241379293,404
0.48315193965517333,403
0.4804644396551725,417
0.49762823275862145,395
0.5047995689655175,396
0.49551293103448313,396
0.5145614224137931,393
0.495228448275862,410
0.5161939655172411,394
0.5026713362068965,397
0.48291487068965466,413
0.542188577586207,385
0.5118415948275854,399
0.500109913793104,398
0.5017693965517245,402
0.4941864224137924,401
0.5080387931034487,394
0.5104428879310334,403
0.48540086206896604,410
0.5087392241379302,400
0.5010247844827594,403
0.5045301724137934,398
0.5060991379310337,400
0.5200969827586209,388
0.496603448275861,416
0.48577155172413833,410
0.4992101293103439,405
0.4972780172413792,396
0.5110571120689653,393
0.48349030172413887,405
