accuracy,failures
0.48784325278173923,573
0.505232845294451,573
0.5036222182465914,573
0.503861808046983,571
0.5002420435295097,574
0.498609096429412,571
0.48387043688185194,575
0.4903291151270003,572
0.50004364052405,572
0.4886910431454007,575
0.4982944513746699,571
0.49739027119575707,574
0.5043049219525078,572
0.5056861224377229,571
0.5159844343868409,571
0.4946865624658283,574
0.5051913659455288,570
0.4899117148151826,572
0.5112446216238015,569
0.4864958491641943,574
0.5007045063936951,572
0.4997144829449711,571
0.4934773122092385,574
0.49779155288086985,574
0.4939093365084479,572
0.49231137191077257,572
0.5104078177522664,569
0.5048960937683007,570
0.5077435106012904,570
0.5109280171391336,569
