accuracy,failures
0.5816250923007872,82
0.3471342028518797,87
0.3448671808916326,82
0.5747089801563386,81
0.30849947833968394,77
0.48561381499401834,81
0.5793412647098546,84
0.6253456330014815,82
0.425545111060577,85
0.5217968207662076,82
0.6252346471034289,85
0.5705043308371702,78
0.4815571335106319,82
0.528799839439597,82
0.5629903160372017,85
0.4270606987450636,82
0.475501035223994,82
0.6269427041776352,80
0.4298197694520539,85
0.42189291631503356,88
0.6254934972004269,79
0.6110030579996001,83
0.13693987942337937,85
0.4802867574642037,81
0.5886632298157184,78
0.531815660030554,80
0.6106386176177411,84
0.5603910958643417,83
0.7116824749870683,85
0.6792470522247283,78
