accuracy,failures
0.9725186678029283,21
0.97828112286688,16
0.9780088764012673,17
0.8704719929327687,23
0.975474238322521,17
0.9747972024784132,18
0.7777866974813629,21
0.9779369623121378,17
0.9744349334319562,18
0.8884779242558015,11
0.8749846505855683,16
0.9770216855322696,16
0.8742650694643311,20
0.969282318152795,23
0.9747068016964523,20
0.8772041510556651,18
0.8768343162515093,18
0.7748902687427633,19
0.972587675316351,21
0.8720827792929694,23
0.9739902490406928,22
0.6827392914505455,16
0.9422277025813925,25
0.8692015687772439,21
0.866857291179579,24
0.7759570673514888,21
0.8768699563086348,19
0.9762102722914844,18
0.979824900095022,15
0.7722229804061898,22
