accuracy,failures
0.9192189209562867,74
0.9276964668031694,71
0.9077369844329432,86
0.9238066338837048,74
0.9135369333345088,78
0.9252788542799271,73
0.9302794806130206,74
0.9162967531837412,81
0.9294115865689918,71
0.9338779982641573,71
0.9242040054783482,76
0.924019359018982,69
0.9258426837495484,76
0.9340048189840345,73
0.9165875616825706,77
0.9266311419850263,74
0.9139773724538615,83
0.9291799205354243,75
0.9244404817062063,76
0.9183073458561847,84
0.912187430284178,79
0.8998996955954623,80
0.9278608630285398,77
0.9204123744471743,85
0.9189016737345691,85
0.9311222793895366,74
0.9228931848011046,71
0.9222597184109764,76
0.9155150118788011,82
0.9271307929634942,75
