accuracy,failures
0.8849206499999996,92
0.8975583999999996,82
0.8848889999999997,92
0.8613016749999999,111
0.8851110999999995,92
0.8823998999999998,94
0.8812904750000002,95
0.881260775,95
0.9037571249999998,77
0.8763778749999995,99
0.8938175749999999,85
0.9089056749999999,73
0.8836758250000002,93
0.8788772249999998,97
0.891445075,87
0.8586240749999996,113
0.8762717249999998,99
0.8988650749999997,81
0.8999732499999997,80
0.9000494999999998,80
0.8736118249999998,101
0.8812747749999998,95
0.8822541999999998,94
0.8900460499999993,88
0.8800040499999997,96
0.8999327000000003,80
0.8923932999999998,86
0.881335975,95
0.8888393249999997,89
0.8975010000000007,82
