accuracy,failures
0.9166125020254972,43
0.9251717808509198,37
0.9504958127320853,36
0.8835580957614861,42
0.8935202942787532,44
0.9205727773414737,38
0.9017911252715284,42
0.9557916289714934,35
0.9116413489603854,36
0.9260482663942565,37
0.9499376273333228,36
0.9393544035748178,34
0.9562684773199228,35
0.9505015092425775,35
0.940071382366819,34
0.9258868064009185,37
0.9018177126397464,38
0.9362880828278086,39
0.9460463962026083,37
0.9493732215271344,35
0.9300827044669949,36
0.9189959524904536,37
0.9593812473006281,34
0.8967941420270078,43
0.9011390585969965,38
0.9348609807532577,35
0.8928024864344735,44
0.9465359133598863,37
0.9400409464816417,38
0.9642062775956868,33
