accuracy,failures
0.9465123626373626,5
0.8969244505494502,9
0.9540384615384614,4
0.9174079670329668,7
0.9337527472527472,6
0.9507335164835164,4
0.8970151098901097,9
0.9782802197802197,2
0.9287087912087906,6
0.9668887362637361,3
0.9196002747252743,7
0.9529010989010985,4
0.9316098901098899,6
0.9298049450549444,6
0.9783626373626374,2
0.9416428571428571,6
0.9333653846153844,6
0.9143324175824177,8
0.8861675824175823,10
0.9088681318681313,8
0.8962568681318683,9
0.9455068681318681,5
0.9667403846153845,3
0.9069478021978017,8
0.9294670329670325,6
0.8765892857142855,11
0.8958447802197801,9
0.9585302197802197,4
0.9183887362637362,7
0.9175233516483512,7
