accuracy,failures
0.8564714397150093,315
0.9006938687900317,307
0.8370932546521046,326
0.8569101168496223,318
0.8560030749279768,317
0.9189626420472583,301
0.8880736266838302,307
0.9375035262717146,299
0.9069975438931717,304
0.8674983971334073,335
0.9060791072010743,306
0.9127334131521444,306
0.887808178850164,302
0.9194822267479513,300
0.8961450154083085,281
0.8813206020230693,308
0.8879571119302463,299
0.8672631800618176,330
0.8500870414310671,312
0.8585539516721291,306
0.8382632939300638,316
0.8732473839746839,320
0.882366160916033,301
0.8937896101325081,298
0.91925870216538,302
0.8570686760366497,310
0.8737689156004113,322
0.881654491918969,317
0.938630047054106,288
0.8641376733942013,296
