accuracy,failures
0.8978906061368217,86
0.9011872006870599,82
0.8974327243398889,86
0.9045381984073266,79
0.9022746857928794,81
0.9003878560150996,83
0.8949146768040216,80
0.8969438764977506,84
0.8981359274457618,77
0.8949815460648197,80
0.9100220624432113,74
0.9058950414905227,78
0.8986644410209249,85
0.9109410130556269,73
0.8992235902709099,81
0.9039975645510591,80
0.9061690254280093,78
0.9039105751561405,76
0.8995959748959398,84
0.8999335796949542,84
0.8977154364225287,85
0.9065272455243498,77
0.9057880267973908,78
0.9005282318435636,83
0.9097279232399688,74
0.9013481903732787,80
0.9081827541618874,76
0.9026722102839351,81
0.904742065151221,79
0.9004180606406447,83
