accuracy,failures
0.541366379310345,91
0.4794396551724136,104
0.4500862068965513,110
0.5010301724137931,99
0.48884482758620695,102
0.49613793103448234,100
0.4351767241379304,113
0.5011379310344828,100
0.46469396551724107,105
0.44937499999999864,109
0.4737068965517234,104
0.49272844827586193,103
0.48216810344827554,103
0.5181077586206898,97
0.47680603448275827,105
0.5393103448275868,92
0.5025215517241379,99
0.5236293103448286,96
0.45328017241379215,109
0.5220431034482763,96
0.5159870689655173,97
0.5095948275862072,98
0.47234482758620633,106
0.5400905172413801,93
0.4845474137931033,103
0.4841896551724132,102
0.5281465517241379,94
0.4519525862068965,111
0.516193965517241,97
0.5394310344827589,92
