accuracy,failures
0.9202026098901095,67
0.9222506868131868,61
0.9214958791208789,62
0.9278193681318678,57
0.9243715659340659,61
0.926793269230769,59
0.9155899725274719,65
0.9171071428571423,64
0.9248633241758237,61
0.9164690934065931,69
0.9282232142857143,61
0.9212287087912083,63
0.9256229395604392,63
0.9231881868131866,62
0.9188049450549447,64
0.9225405219780217,63
0.924521291208791,63
0.9224931318681314,62
0.9258543956043955,58
0.9018976648351649,79
0.9142060439560435,68
0.9282493131868128,61
0.9123214285714286,70
0.9346820054945051,55
0.9310961538461534,56
0.9313935439560438,53
0.9197733516483515,62
0.9218475274725274,62
0.925851648351648,62
0.9322053571428569,55
