accuracy,failures
0.9243145604395603,16
0.9285295329670331,15
0.9125631868131862,18
0.9555666208791204,9
0.9408076923076923,12
0.9294890109890107,14
0.9323317307692304,13
0.8992451923076913,19
0.9176346153846152,16
0.8985089285714276,21
0.9477417582417578,10
0.9147754120879117,17
0.93615934065934,12
0.9315123626373621,14
0.9116565934065922,18
0.9447184065934064,12
0.9219532967032964,16
0.906789835164835,18
0.9175288461538456,16
0.9321874999999995,13
0.9231765109890109,15
0.9308331043956043,15
0.951978021978022,10
0.9540995879120877,9
0.9072232142857135,19
0.9096627747252746,19
0.9413935439560436,13
0.9192438186813187,17
0.9582074175824176,8
0.9185494505494503,16
