accuracy,failures
0.9274972168574098,33
0.8743625398555951,37
0.9233997112733738,38
0.9250613139110513,38
0.9763834062324519,37
0.8760579962561382,38
0.9298959955404869,34
0.9232056232706574,40
0.8760803410753606,37
0.8203024395387171,46
0.8793258669926312,35
0.958520757904277,45
0.978835908034566,33
0.9749692516108446,35
0.982984456243765,25
0.9261351931970473,36
0.7800890913664358,35
0.9314239212419312,30
0.9288290135292413,33
0.9233705538295743,40
0.8777147921430231,34
0.7630647615914316,43
0.8244728620275688,40
0.875399363302357,40
0.929640976621733,33
0.9291055473236101,33
0.872664855132869,40
0.919704415264095,43
0.9168155217044865,38
0.9255297132387402,35
