accuracy,failures
0.8798684493447889,74
0.7854913965954275,78
0.9525729750911451,71
0.9056439295194383,73
0.9539071380730616,67
0.9218716599831313,74
0.9280105473830221,71
0.9298403018868368,66
0.8774992077830949,70
0.9049121877544037,71
0.8297332465135265,76
0.8812794603270174,66
0.9527644171542784,71
0.9195152909650608,74
0.9464882677194147,72
0.8068294516239243,77
0.9036123624400751,68
0.8812533203541815,73
0.9244676189461465,73
0.9038750594268379,70
0.9508993620370512,71
0.9247258396834673,73
0.9035705958253522,71
0.8799633959069466,72
0.833192852455976,73
0.9253945195510216,73
0.8813134131237678,73
0.9058302863332097,73
0.8822485088753895,67
0.8053076222314699,75
