accuracy,failures
0.5073703837874899,179
0.4892585749458648,180
0.5123962561676847,178
0.48561271992747446,178
0.5155025483137928,174
0.5002759342745031,174
0.5252083555659417,172
0.5132252604450749,177
0.49486797483345646,184
0.504005805113062,181
0.45325097002871484,175
0.5114106716749711,177
0.5261323425727014,171
0.4932378341776753,185
0.48830494999412466,178
0.474095560876173,175
0.49956416037569085,174
0.49627094245429415,177
0.4884156367424043,177
0.47911373478471486,182
0.49405426645377226,176
0.5083628825440536,179
0.47432718330297874,176
0.4993152845537645,184
0.47752035164939133,183
0.5256314814563674,172
0.4993932445374747,184
0.5133666118537297,177
0.49296028915987744,174
0.4962804967221939,184
