accuracy,failures
0.9173298543545961,78
0.9165793245267384,77
0.9319314844303443,68
0.9267131093615001,72
0.9111016040828963,78
0.9223791589769731,79
0.92076270523198,80
0.929576106262604,73
0.9197087723108731,76
0.9228176710702237,74
0.9221288828129958,75
0.9123376589779384,82
0.9283898906702255,74
0.9378734440120053,69
0.9246755879382267,67
0.9294349073304868,74
0.9229042564670745,78
0.9178029212601271,76
0.9252443543873315,73
0.9155075604319989,75
0.9373411392387396,65
0.9228226384496052,78
0.9356202521145137,68
0.9142123855674885,84
0.9261431319791162,73
0.9271968648335436,74
0.9284512123420895,71
0.9343831346565316,64
0.9243017157415234,74
0.9235676101903687,76
