accuracy,failures
0.8880989912039112,643
0.89642280660468,628
0.8869603358182498,643
0.8903796176127912,664
0.891738051685462,655
0.8908971117661284,658
0.8934783314206491,647
0.8931043251132079,648
0.8927395765297215,649
0.894124107785988,640
0.8926751501213175,649
0.8869701804985871,647
0.8900426828003998,668
0.8862275302197331,652
0.8800580190346623,652
0.8843316011508794,657
0.8911310103686452,652
0.8946128303835106,639
0.8938742590326536,637
0.8903803402447602,660
0.8925622733608761,647
0.8923101992394928,649
0.8934435023663296,639
0.8899557325211416,667
0.8922510386690977,655
0.8918600856215669,650
0.88958840546532,669
0.8897488009905268,671
0.8804741629179508,692
0.8934286903963128,642
