accuracy,failures
0.8637892166976255,81
0.8983278670162668,71
0.9202562783205964,76
0.8980541959238278,75
0.9004021552276167,70
0.9212732858266693,72
0.9428729155437017,72
0.897335392549403,72
0.9712561467546411,70
0.9429739201578268,79
0.8518630510713809,76
0.9430155735400798,73
0.9201910047264391,75
0.9424766968536875,74
0.9215449014078194,74
0.9453438314838637,72
0.8706951197419175,74
0.8452580722181142,75
0.8231028219742458,77
0.945901992676184,73
0.940683538013352,77
0.9223113345710766,68
0.9438644655011025,72
0.9231603191329031,77
0.8947966660155484,77
0.9432384143195435,78
0.7501536950923651,79
0.8971150361961722,72
0.9177815340212199,79
0.9204043424900468,74
