accuracy,failures
0.9074224499999997,37
0.8874351500000003,45
0.8949592000000003,42
0.8725507499999998,51
0.8900781,44
0.8450471000000002,62
0.8998742999999998,40
0.8901054999999998,44
0.88748295,45
0.9124573499999997,35
0.8974983499999999,41
0.8999283999999999,40
0.9100080000000002,36
0.8874566500000003,45
0.8899379999999996,44
0.8624413499999999,55
0.9174918499999999,33
0.87745875,49
0.8899474000000005,44
0.8573523499999995,57
0.8825743500000001,47
0.8600047999999998,56
0.8900763999999998,44
0.8899664,44
0.8925098499999999,43
0.8950381,42
0.8699758999999999,52
0.8999685,40
0.8923270499999997,43
0.8750189999999995,50
