accuracy,failures
0.940076923076923,3
0.9407142857142857,3
0.9395714285714286,3
0.9601098901098901,2
0.9389560439560439,3
0.9200659340659341,4
0.9211428571428572,4
1.0,0
0.9406483516483517,3
0.900010989010989,5
0.9203516483516483,4
0.9406263736263736,3
0.9600659340659341,2
0.8806373626373626,6
0.9597362637362638,2
0.9205934065934066,4
0.919054945054945,4
0.9207252747252748,4
0.9000989010989011,5
0.9000769230769231,5
0.9804725274725274,1
0.8802197802197802,6
0.9598681318681319,2
0.9410879120879121,3
0.9596263736263736,2
0.9600879120879121,2
0.9605494505494505,2
0.8996153846153846,5
0.9393076923076923,3
0.9196923076923077,4
