accuracy,failures
0.9004384794931651,9
0.9157185728576187,7
0.9100783594531512,8
0.9287962654218069,6
0.905736912304101,8
0.9422390796932308,5
0.8925391797265753,9
0.926795598532844,6
0.9410686895631877,5
0.8235211737245753,15
0.8695448482827605,11
0.9056968989663218,8
0.9183044348116035,7
0.8884861620540188,10
0.8724708236078695,11
0.9086178726242079,8
0.8815721907302433,10
0.9046865621873954,8
0.9295415138379457,6
0.9054518172724236,8
0.9137712570856951,8
0.9290363454484826,6
0.8938196065355116,9
0.8804818272757583,10
0.8706952317439148,11
0.8702800933644548,11
0.955081693897966,4
0.8682294098032681,11
0.9048816272090694,8
0.9292414138046013,6
