accuracy,failures,budget
0.7933506269841117,6,50
0.7933506269841117,6,50
0.7933506269841117,6,50
0.7933506269841117,6,50
0.7933506269841117,6,50
0.7933506269841117,6,50
0.7933506269841117,6,50
0.7933506269841117,6,50
0.7933506269841117,6,50
0.7933506269841117,6,50
0.7933506269841117,6,50
0.7933506269841117,6,50
0.7933506269841117,6,50
0.7933506269841117,6,50
0.7933506269841117,6,50
0.7933506269841117,6,50
0.7933506269841117,6,50
0.7933506269841117,6,50
0.7933506269841117,6,50
0.7933506269841117,6,50
0.7933506269841117,6,50
0.7933506269841117,6,50
0.7933506269841117,6,50
0.7933506269841117,6,50
0.7933506269841117,6,50
0.7933506269841117,6,50
0.7933506269841117,6,50
0.7933506269841117,6,50
0.7933506269841117,6,50
0.7933506269841117,6,50
0.8436149294039152,11,100
0.8436149294039152,11,100
0.8436149294039152,11,100
0.8436149294039152,11,100
0.8436149294039152,11,100
0.8436149294039152,11,100
0.8436149294039152,11,100
0.8436149294039152,11,100
0.8436149294039152,11,100
0.8436149294039152,11,100
0.8436149294039152,11,100
0.8436149294039152,11,100
0.8436149294039152,11,100
0.8436149294039152,11,100
0.8436149294039152,11,100
0.8436149294039152,11,100
0.8436149294039152,11,100
0.8436149294039152,11,100
0.8436149294039152,11,100
0.8436149294039152,11,100
0.8436149294039152,11,100
0.8436149294039152,11,100
0.8436149294039152,11,100
0.8436149294039152,11,100
0.8436149294039152,11,100
0.8436149294039152,11,100
0.8436149294039152,11,100
0.8436149294039152,11,100
0.8436149294039152,11,100
0.8436149294039152,11,100
0.8635857048514576,23,200
0.8635857048514576,23,200
0.8635857048514576,23,200
0.8635857048514576,23,200
0.8635857048514576,23,200
0.8635857048514576,23,200
0.8635857048514576,23,200
0.8635857048514576,23,200
0.8635857048514576,23,200
0.8635857048514576,23,200
0.8635857048514576,23,200
0.8635857048514576,23,200
0.8635857048514576,23,200
0.8635857048514576,23,200
0.8635857048514576,23,200
0.8635857048514576,23,200
0.8635857048514576,23,200
0.8635857048514576,23,200
0.8635857048514576,23,200
0.8635857048514576,23,200
0.8635857048514576,23,200
0.8635857048514576,23,200
0.8635857048514576,23,200
0.8635857048514576,23,200
0.8635857048514576,23,200
0.8635857048514576,23,200
0.8635857048514576,23,200
0.8635857048514576,23,200
0.8635857048514576,23,200
0.8635857048514576,23,200
0.876373347168505,45,400
0.876373347168505,45,400
0.876373347168505,45,400
0.876373347168505,45,400
0.876373347168505,45,400
0.876373347168505,45,400
0.876373347168505,45,400
0.876373347168505,45,400
0.876373347168505,45,400
0.876373347168505,45,400
0.876373347168505,45,400
0.876373347168505,45,400
0.876373347168505,45,400
0.876373347168505,45,400
0.876373347168505,45,400
0.876373347168505,45,400
0.876373347168505,45,400
0.876373347168505,45,400
0.876373347168505,45,400
0.876373347168505,45,400
0.876373347168505,45,400
0.876373347168505,45,400
0.876373347168505,45,400
0.876373347168505,45,400
0.876373347168505,45,400
0.876373347168505,45,400
0.876373347168505,45,400
0.876373347168505,45,400
0.876373347168505,45,400
0.876373347168505,45,400
0.8825952045712582,90,800
0.8825952045712582,90,800
0.8825952045712582,90,800
0.8825952045712582,90,800
0.8825952045712582,90,800
0.8825952045712582,90,800
0.8825952045712582,90,800
0.8825952045712582,90,800
0.8825952045712582,90,800
0.8825952045712582,90,800
0.8825952045712582,90,800
0.8825952045712582,90,800
0.8825952045712582,90,800
0.8825952045712582,90,800
0.8825952045712582,90,800
0.8825952045712582,90,800
0.8825952045712582,90,800
0.8825952045712582,90,800
0.8825952045712582,90,800
0.8825952045712582,90,800
0.8825952045712582,90,800
0.8825952045712582,90,800
0.8825952045712582,90,800
0.8825952045712582,90,800
0.8825952045712582,90,800
0.8825952045712582,90,800
0.8825952045712582,90,800
0.8825952045712582,90,800
0.8825952045712582,90,800
0.8825952045712582,90,800
