accuracy,failures,budget
Written: 0.4899891125993051,196.0,200
Written: 0.5044803049861801,199.0,200
Written: 0.4980620161406022,197.0,200
Written: 0.4894448578459032,200.0,200
Written: 0.49920006769833825,197.0,200
Written: 0.4990405956703593,197.0,200
Written: 0.49264517556864695,200.0,200
Written: 0.509460402423505,197.0,200
Written: 0.48737512318496745,197.0,200
Written: 0.5069703537048426,198.0,200
Written: 0.49163476671404827,195.0,200
Written: 0.4942199702610133,199.0,200
Written: 0.5119504511421673,196.0,200
Written: 0.5069703537048426,198.0,200
Written: 0.5119504511421673,196.0,200
Written: 0.49557196742193976,198.0,200
Results successfully written to: Results/Classification/SUPS/SSTIMDB3000AuxDS_lsa_200.txt,,200
0.492313930224053,396.0,400
0.49152287210021983,395.0,400
0.5044803049861794,398.0,400
0.5062655961822241,393.0,400
0.5062929600890258,388.0,400
0.5037612092820527,394.0,400
0.5047878620740689,394.0,400
0.5142904299355704,386.0,400
0.5094604024235041,394.0,400
0.5082153780641729,395.0,400
0.4926019534741223,398.0,400
0.5005154259689377,397.0,400
0.4924899252504985,396.0,400
0.5075106205415554,392.0,400
0.509412825009353,389.0,400
0.5107054267828354,393.0,400
0.5082153780641729,395.0,400
0.4926480793782223,396.0,400
0.5089191800511947,390.0,400
0.5119504511421666,392.0,400
0.5034953542824739,394.0,400
0.4994210853654283,394.0,400
0.4745804297655558,397.0,400
0.5057253293455105,397.0,400
0.5043711278015204,393.0,400
0.4994526301347032,397.0,400
0.5021002599978841,391.0,400
0.4834082680667857,397.0,400
0.5037755474635617,395.0,400
0.5024658216814497,391.0,400
,396.0,400
Written: 0.49152287210021983,395.0,400
Written: 0.5044803049861794,398.0,400
Written: 0.5062655961822241,393.0,400
Written: 0.5062929600890258,388.0,400
Written: 0.5037612092820527,394.0,400
Written: 0.5047878620740689,394.0,400
Written: 0.5142904299355704,386.0,400
Written: 0.5094604024235041,394.0,400
Written: 0.5082153780641729,395.0,400
Written: 0.4926019534741223,398.0,400
Written: 0.5005154259689377,397.0,400
Written: 0.4924899252504985,396.0,400
Written: 0.5075106205415554,392.0,400
Written: 0.509412825009353,389.0,400
Written: 0.5107054267828354,393.0,400
Written: 0.5082153780641729,395.0,400
Written: 0.4926480793782223,396.0,400
Written: 0.5089191800511947,390.0,400
Written: 0.5119504511421666,392.0,400
Written: 0.5034953542824739,394.0,400
Written: 0.4994210853654283,394.0,400
Written: 0.4745804297655558,397.0,400
Written: 0.5057253293455105,397.0,400
Written: 0.5043711278015204,393.0,400
Written: 0.4994526301347032,397.0,400
Written: 0.5021002599978841,391.0,400
Written: 0.4834082680667857,397.0,400
Written: 0.5037755474635617,395.0,400
Written: 0.5024658216814497,391.0,400
Results successfully written to: Results/Classification/SUPS/SSTIMDB3000AuxDS_lsa_400.txt,,400
0.5007636496845551,788.0,800
0.5053405998728149,786.0,800
0.504365402016559,792.0,800
0.5034982449544545,793.0,800
0.4970435651426047,790.0,800
0.4943050320177894,792.0,800
0.49190075238490605,792.0,800
0.49088324354850554,782.0,800
0.5087628552812127,785.0,800
0.4989149353878387,792.0,800
0.5033652704637211,789.0,800
0.49871606221710174,792.0,800
0.4983911731838949,789.0,800
0.5031056570718928,789.0,800
0.4966009901236892,790.0,800
0.49701610407080177,792.0,800
0.4861761360121698,789.0,800
0.5007372102775224,783.0,800
0.502062663241801,791.0,800
0.49763308428271613,793.0,800
0.4992588523962562,787.0,800
0.5055558377835605,785.0,800
0.49917866891043705,792.0,800
0.49880704445765356,787.0,800
0.5075928658845109,791.0,800
0.5056420281032636,785.0,800
0.4978215899421765,791.0,800
0.5113279389625043,785.0,800
0.5074704813183449,782.0,800
0.5065113627620084,783.0,800
,788.0,800
Written: 0.5053405998728149,786.0,800
Written: 0.504365402016559,792.0,800
Written: 0.5034982449544545,793.0,800
Written: 0.4970435651426047,790.0,800
Written: 0.4943050320177894,792.0,800
Written: 0.49190075238490605,792.0,800
Written: 0.49088324354850554,782.0,800
Written: 0.5087628552812127,785.0,800
Written: 0.4989149353878387,792.0,800
Written: 0.5033652704637211,789.0,800
Written: 0.49871606221710174,792.0,800
Written: 0.4983911731838949,789.0,800
Written: 0.5031056570718928,789.0,800
Written: 0.4966009901236892,790.0,800
Written: 0.49701610407080177,792.0,800
Written: 0.4861761360121698,789.0,800
Written: 0.5007372102775224,783.0,800
Written: 0.502062663241801,791.0,800
Written: 0.49763308428271613,793.0,800
Written: 0.4992588523962562,787.0,800
Written: 0.5055558377835605,785.0,800
Written: 0.49917866891043705,792.0,800
Written: 0.49880704445765356,787.0,800
Written: 0.5075928658845109,791.0,800
Written: 0.5056420281032636,785.0,800
Written: 0.4978215899421765,791.0,800
Written: 0.5113279389625043,785.0,800
Written: 0.5074704813183449,782.0,800
Written: 0.5065113627620084,783.0,800
Results successfully written to: Results/Classification/SUPS/SSTIMDB3000AuxDS_lsa_800.txt,,800
