accuracy,failures,budget
0.9399746433540525,44.0,100
0.9600460245941659,36.0,100
0.9551851961754794,41.0,100
0.957106101244683,48.0,100
0.963973718204438,43.0,100
0.9592256996862861,42.0,100
0.9209625758310969,50.0,100
0.9281496272095523,28.0,100
0.9094227324406123,44.0,100
0.9152072074423191,56.0,100
0.9736998948745572,35.0,100
0.9483029199778821,45.0,100
0.9186557452625166,45.0,100
0.9509324894590107,39.0,100
0.970392577883193,43.0,100
0.9592126075803106,44.0,100
0.9369013820520817,42.0,100
,41.0,100
Written: 0.9570118426084067,45.0,100
Written: 0.9488864556239058,45.0,100
Written: 0.9590404100966504,34.0,100
Written: 0.7395772652524779,44.0,100
Written: 0.9047253596750446,43.0,100
Written: 0.8834923040620006,55.0,100
Written: 0.9018080895575574,47.0,100
Written: 0.968848139915445,31.0,100
Written: 0.9597854203306209,46.0,100
Written: 0.949300782976537,43.0,100
Written: 0.9422755329497448,48.0,100
Written: 0.8528200078677074,46.0,100
Written: 0.9399746433540525,44.0,100
Written: 0.9600460245941659,36.0,100
Written: 0.9551851961754794,41.0,100
Written: 0.957106101244683,48.0,100
Written: 0.963973718204438,43.0,100
Written: 0.9592256996862861,42.0,100
Written: 0.9209625758310969,50.0,100
Written: 0.9281496272095523,28.0,100
Written: 0.9094227324406123,44.0,100
Written: 0.9152072074423191,56.0,100
Written: 0.9736998948745572,35.0,100
Written: 0.9483029199778821,45.0,100
Written: 0.9186557452625166,45.0,100
Written: 0.9509324894590107,39.0,100
Written: 0.970392577883193,43.0,100
Written: 0.9592126075803106,44.0,100
Written: 0.9369013820520817,42.0,100
Results successfully written to: Results/Classification/SUPS/SSTtestAuxDS_confidence_100.txt,,100
0.8947606538581037,92.0,200
0.8265195843136679,81.0,200
0.9306381495865645,91.0,200
0.8781522335311361,92.0,200
0.7765528836915354,88.0,200
0.9373082089046527,84.0,200
0.9327768230580313,91.0,200
0.9297072407171421,77.0,200
0.7170283944959877,87.0,200
0.8968773530166219,95.0,200
0.9543979553712878,81.0,200
0.9269714773941086,82.0,200
0.9332030000631805,72.0,200
0.9469778953646228,97.0,200
0.8981209857443956,90.0,200
0.9636510965958348,78.0,200
0.9186980401974594,81.0,200
0.9640595665028742,78.0,200
0.9185256643220364,109.0,200
0.9060324417385173,89.0,200
0.9134772719663059,70.0,200
0.9503210984919638,89.0,200
0.9527662303312567,87.0,200
0.9397190360215847,92.0,200
0.9375511779242647,83.0,200
0.9305302010409928,70.0,200
0.9227054760248368,84.0,200
0.954753559726007,75.0,200
0.9606345957600614,89.0,200
0.8483194618111272,86.0,200
,92.0,200
Written: 0.8265195843136679,81.0,200
Written: 0.9306381495865645,91.0,200
Written: 0.8781522335311361,92.0,200
Written: 0.7765528836915354,88.0,200
Written: 0.9373082089046527,84.0,200
Written: 0.9327768230580313,91.0,200
Written: 0.9297072407171421,77.0,200
Written: 0.7170283944959877,87.0,200
Written: 0.8968773530166219,95.0,200
Written: 0.9543979553712878,81.0,200
Written: 0.9269714773941086,82.0,200
Written: 0.9332030000631805,72.0,200
Written: 0.9469778953646228,97.0,200
Written: 0.8981209857443956,90.0,200
Written: 0.9636510965958348,78.0,200
Written: 0.9186980401974594,81.0,200
Written: 0.9640595665028742,78.0,200
Written: 0.9185256643220364,109.0,200
Written: 0.9060324417385173,89.0,200
Written: 0.9134772719663059,70.0,200
Written: 0.9503210984919638,89.0,200
Written: 0.9527662303312567,87.0,200
Written: 0.9397190360215847,92.0,200
