accuracy,failures,budget
0.9311156762553461,15.0,50
0.9242235833737904,22.0,50
0.834640136206075,19.0,50
0.9469744777371214,17.0,50
0.8877610913424834,18.0,50
0.9389668844418539,19.0,50
0.6659063908005931,18.0,50
0.8630858671989927,22.0,50
0.9482950696486607,14.0,50
0.8132777495469846,22.0,50
0.8299101551064387,20.0,50
0.9400871714612099,16.0,50
0.9275715207086828,21.0,50
0.9431758500964563,17.0,50
0.9603676150027886,16.0,50
0.9501100919236921,19.0,50
0.9418669086704903,19.0,50
0.8657907583700408,23.0,50
0.9705507826438674,13.0,50
0.918385714326148,25.0,50
0.8351883448484241,23.0,50
0.9114253128163932,15.0,50
0.952812960103481,17.0,50
0.8568241822267703,22.0,50
0.9684248237030151,10.0,50
0.883610330365902,16.0,50
0.7207248044155627,23.0,50
0.9521857711816417,21.0,50
0.913586652206271,19.0,50
0.9603255605224753,20.0,50
,15.0,50
Written: 0.9242235833737904,22.0,50
Written: 0.834640136206075,19.0,50
Written: 0.9469744777371214,17.0,50
Written: 0.8877610913424834,18.0,50
Written: 0.9389668844418539,19.0,50
Written: 0.6659063908005931,18.0,50
Written: 0.8630858671989927,22.0,50
Written: 0.9482950696486607,14.0,50
Written: 0.8132777495469846,22.0,50
Written: 0.8299101551064387,20.0,50
Written: 0.9400871714612099,16.0,50
Written: 0.9275715207086828,21.0,50
Written: 0.9431758500964563,17.0,50
Written: 0.9603676150027886,16.0,50
Written: 0.9501100919236921,19.0,50
Written: 0.9418669086704903,19.0,50
Written: 0.8657907583700408,23.0,50
Written: 0.9705507826438674,13.0,50
Written: 0.918385714326148,25.0,50
Written: 0.8351883448484241,23.0,50
Written: 0.9114253128163932,15.0,50
Written: 0.952812960103481,17.0,50
Written: 0.8568241822267703,22.0,50
Written: 0.9684248237030151,10.0,50
Written: 0.883610330365902,16.0,50
Written: 0.7207248044155627,23.0,50
Written: 0.9521857711816417,21.0,50
Written: 0.913586652206271,19.0,50
Written: 0.9603255605224753,20.0,50
Results successfully written to: Results/Classification/SUPS/imdb300AuxDS_confidence_50.txt,,50
0.9525874917000586,32.0,100
0.8935711683220519,40.0,100
0.961040692104578,27.0,100
0.946748744535581,40.0,100
0.8874594309854313,33.0,100
0.9413616652224213,36.0,100
0.9042262165661602,36.0,100
0.8470724539280203,34.0,100
0.9290038183973329,32.0,100
0.9291037994472249,46.0,100
0.9675252499800145,25.0,100
0.9396419514320091,39.0,100
0.9203754995867213,34.0,100
0.9067388306407638,41.0,100
0.9459376187459897,27.0,100
0.9359451491629949,40.0,100
0.8853327781339076,43.0,100
0.9219044418008797,33.0,100
0.8779342554645192,42.0,100
0.9221114934268377,30.0,100
0.9409782109378659,33.0,100
0.8955536234578317,36.0,100
0.7361913335392011,45.0,100
0.9165980064898418,46.0,100
0.816035123450443,31.0,100
0.8956855036841294,38.0,100
0.9478576595550778,31.0,100
0.7846094643033169,35.0,100
0.793939909855756,37.0,100
0.9217320173552254,38.0,100
,32.0,100
Written: 0.8935711683220519,40.0,100
Written: 0.961040692104578,27.0,100
Written: 0.946748744535581,40.0,100
Written: 0.8874594309854313,33.0,100
Written: 0.9413616652224213,36.0,100
Written: 0.9042262165661602,36.0,100
Written: 0.8470724539280203,34.0,100
Written: 0.9290038183973329,32.0,100
Written: 0.9291037994472249,46.0,100
Written: 0.9675252499800145,25.0,100
Written: 0.9396419514320091,39.0,100
Written: 0.9203754995867213,34.0,100
Written: 0.9067388306407638,41.0,100
Written: 0.9459376187459897,27.0,100
Written: 0.9359451491629949,40.0,100
Written: 0.8853327781339076,43.0,100
Written: 0.9219044418008797,33.0,100
Written: 0.8779342554645192,42.0,100
Written: 0.9221114934268377,30.0,100
Written: 0.9409782109378659,33.0,100
Written: 0.8955536234578317,36.0,100
Written: 0.7361913335392011,45.0,100
Written: 0.9165980064898418,46.0,100
Written: 0.816035123450443,31.0,100
Written: 0.8956855036841294,38.0,100
Written: 0.9478576595550778,31.0,100
Written: 0.7846094643033169,35.0,100
Written: 0.793939909855756,37.0,100
Written: 0.9217320173552254,38.0,100
Results successfully written to: Results/Classification/SUPS/imdb300AuxDS_confidence_100.txt,,100
0.942182131243138,74.0,200
0.929129077447039,80.0,200
0.9486425318916338,60.0,200
0.7444396500844583,65.0,200
0.8372155318359007,69.0,200
0.9129078957921886,75.0,200
0.9208688843685502,74.0,200
0.9120783432819526,86.0,200
0.9444621042550816,61.0,200
0.9125608441379005,69.0,200
0.8876621504884896,77.0,200
0.8761052011647806,77.0,200
0.9233428642044792,78.0,200
0.8886544550535361,75.0,200
0.9431423994683829,80.0,200
0.9254763906300718,84.0,200
0.8699252721821848,83.0,200
0.9456942779698605,68.0,200
0.8774890462011806,75.0,200
0.9076537587601673,76.0,200
0.9386093532430244,66.0,200
0.9315385655073528,82.0,200
0.8780215301005757,81.0,200
0.9160389631457893,77.0,200
0.940117182723676,68.0,200
0.9289337988889977,71.0,200
0.9309421753902987,74.0,200
0.869358456355479,78.0,200
0.8779016078397479,71.0,200
0.9031835354505475,80.0,200
,74.0,200
Written: 0.929129077447039,80.0,200
Written: 0.9486425318916338,60.0,200
Written: 0.7444396500844583,65.0,200
Written: 0.8372155318359007,69.0,200
Written: 0.9129078957921886,75.0,200
Written: 0.9208688843685502,74.0,200
Written: 0.9120783432819526,86.0,200
Written: 0.9444621042550816,61.0,200
Written: 0.9125608441379005,69.0,200
Written: 0.8876621504884896,77.0,200
Written: 0.8761052011647806,77.0,200
Written: 0.9233428642044792,78.0,200
Written: 0.8886544550535361,75.0,200
Written: 0.9431423994683829,80.0,200
Written: 0.9254763906300718,84.0,200
Written: 0.8699252721821848,83.0,200
Written: 0.9456942779698605,68.0,200
Written: 0.8774890462011806,75.0,200
Written: 0.9076537587601673,76.0,200
Written: 0.9386093532430244,66.0,200
Written: 0.9315385655073528,82.0,200
Written: 0.8780215301005757,81.0,200
Written: 0.9160389631457893,77.0,200
Written: 0.940117182723676,68.0,200
Written: 0.9289337988889977,71.0,200
Written: 0.9309421753902987,74.0,200
