accuracy,failures,budget
0.9225274725274726,38.0,50
0.9225274725274726,38.0,50
0.9225274725274726,38.0,50
0.9225274725274726,38.0,50
0.9225274725274726,38.0,50
0.9225274725274726,38.0,50
0.9225274725274726,38.0,50
0.9225274725274726,38.0,50
0.9225274725274726,38.0,50
0.9225274725274726,38.0,50
0.9225274725274726,38.0,50
0.9225274725274726,38.0,50
0.9225274725274726,38.0,50
0.9225274725274726,38.0,50
0.9225274725274726,38.0,50
0.9225274725274726,38.0,50
0.9225274725274726,38.0,50
0.9225274725274726,38.0,50
0.9225274725274726,38.0,50
0.9225274725274726,38.0,50
0.9225274725274726,38.0,50
0.9225274725274726,38.0,50
0.9225274725274726,38.0,50
0.9225274725274726,38.0,50
0.9225274725274726,38.0,50
0.9225274725274726,38.0,50
0.9225274725274726,38.0,50
0.9225274725274726,38.0,50
0.9225274725274726,38.0,50
0.9225274725274726,38.0,50
0.9225274725274726,73.0,100
0.9225274725274726,73.0,100
0.9225274725274726,73.0,100
0.9225274725274726,73.0,100
0.9225274725274726,73.0,100
0.9225274725274726,73.0,100
0.9225274725274726,73.0,100
0.9225274725274726,73.0,100
0.9225274725274726,73.0,100
0.9225274725274726,73.0,100
0.9225274725274726,73.0,100
0.9225274725274726,73.0,100
0.9225274725274726,73.0,100
0.9225274725274726,73.0,100
0.9225274725274726,73.0,100
0.9225274725274726,73.0,100
0.9225274725274726,73.0,100
0.9225274725274726,73.0,100
0.9225274725274726,73.0,100
0.9225274725274726,73.0,100
0.9225274725274726,73.0,100
0.9225274725274726,73.0,100
0.9225274725274726,73.0,100
0.9225274725274726,73.0,100
0.9225274725274726,73.0,100
0.9225274725274726,73.0,100
0.9225274725274726,73.0,100
0.9225274725274726,73.0,100
0.9225274725274726,73.0,100
0.9225274725274726,73.0,100
0.9225274725274726,141.0,200
0.9225274725274726,141.0,200
0.9225274725274726,141.0,200
0.9225274725274726,141.0,200
0.9225274725274726,141.0,200
0.9225274725274726,141.0,200
0.9225274725274726,141.0,200
0.9225274725274726,141.0,200
0.9225274725274726,141.0,200
0.9225274725274726,141.0,200
0.9225274725274726,141.0,200
0.9225274725274726,141.0,200
0.9225274725274726,141.0,200
0.9225274725274726,141.0,200
0.9225274725274726,141.0,200
0.9225274725274726,141.0,200
0.9225274725274726,141.0,200
0.9225274725274726,141.0,200
0.9225274725274726,141.0,200
0.9225274725274726,141.0,200
0.9225274725274726,141.0,200
0.9225274725274726,141.0,200
0.9225274725274726,141.0,200
0.9225274725274726,141.0,200
0.9225274725274726,141.0,200
0.9225274725274726,141.0,200
0.9225274725274726,141.0,200
0.9225274725274726,141.0,200
0.9225274725274726,141.0,200
0.9225274725274726,141.0,200
0.9225274725274726,141.0,400
0.9225274725274726,141.0,400
0.9225274725274726,141.0,400
0.9225274725274726,141.0,400
0.9225274725274726,141.0,400
0.9225274725274726,141.0,400
0.9225274725274726,141.0,400
0.9225274725274726,141.0,400
0.9225274725274726,141.0,400
0.9225274725274726,141.0,400
0.9225274725274726,141.0,400
0.9225274725274726,141.0,400
0.9225274725274726,141.0,400
0.9225274725274726,141.0,400
0.9225274725274726,141.0,400
0.9225274725274726,141.0,400
0.9225274725274726,141.0,400
0.9225274725274726,141.0,400
0.9225274725274726,141.0,400
0.9225274725274726,141.0,400
0.9225274725274726,141.0,400
0.9225274725274726,141.0,400
0.9225274725274726,141.0,400
0.9225274725274726,141.0,400
0.9225274725274726,141.0,400
0.9225274725274726,141.0,400
0.9225274725274726,141.0,400
0.9225274725274726,141.0,400
0.9225274725274726,141.0,400
0.9225274725274726,141.0,400
0.9225274725274726,141.0,800
0.9225274725274726,141.0,800
0.9225274725274726,141.0,800
0.9225274725274726,141.0,800
0.9225274725274726,141.0,800
0.9225274725274726,141.0,800
0.9225274725274726,141.0,800
0.9225274725274726,141.0,800
0.9225274725274726,141.0,800
0.9225274725274726,141.0,800
0.9225274725274726,141.0,800
0.9225274725274726,141.0,800
0.9225274725274726,141.0,800
0.9225274725274726,141.0,800
0.9225274725274726,141.0,800
0.9225274725274726,141.0,800
0.9225274725274726,141.0,800
0.9225274725274726,141.0,800
0.9225274725274726,141.0,800
0.9225274725274726,141.0,800
0.9225274725274726,141.0,800
0.9225274725274726,141.0,800
0.9225274725274726,141.0,800
0.9225274725274726,141.0,800
0.9225274725274726,141.0,800
0.9225274725274726,141.0,800
0.9225274725274726,141.0,800
0.9225274725274726,141.0,800
0.9225274725274726,141.0,800
0.9225274725274726,141.0,800
